Nazwa profilu:Subject_03 
Nazwa protoko³u: lost
Czêstotliwoœæ akwizycji: 100,00
Zoffset: 0,170202
4.637570,4.179363,621.371220,-10.792087,-2.546477,0.872173
4.696293,4.045526,621.356586,-10.792087,-2.546477,0.678810
5.191377,4.438425,621.346812,-10.792087,-2.546477,0.581899
5.047492,4.439822,620.824695,-10.899891,-2.445799,0.765327
4.887843,4.431158,620.777857,-10.682008,-2.442637,0.665542
4.145274,4.338648,620.249767,-10.587400,-2.534562,0.834657
4.681898,4.610828,620.197741,-10.587400,-2.534562,0.686095
4.696336,4.726106,621.278528,-10.574204,-2.543314,0.651087
5.068273,4.726339,622.383841,-10.588555,-2.555862,0.546593
4.450782,4.324206,622.890438,-10.492827,-2.464569,0.607713
4.154846,4.483086,622.875763,-10.492827,-2.464569,0.726365
4.578230,5.009943,623.427593,-10.385023,-2.565247,0.475385
4.702804,4.318192,622.878978,-10.274944,-2.461407,0.546804
4.555452,4.345087,622.885924,-10.084608,-2.462040,0.503592
4.809353,4.682279,622.376407,-10.180336,-2.553332,0.547742
4.965970,5.287599,621.218124,-9.975649,-2.541418,0.650646
4.963563,5.274007,620.620334,-9.865571,-2.437578,0.578061
5.714709,5.258905,620.699044,-9.865571,-2.437578,0.514942
5.226245,5.305910,620.037856,-9.973375,-2.336900,0.575875
5.167296,5.237377,620.654585,-9.865571,-2.437578,0.587741
5.370421,5.249475,621.236876,-9.975649,-2.541418,0.471767
5.440654,5.396716,622.880216,-10.084608,-2.462040,0.551584
5.182187,4.832580,623.514267,-10.194687,-2.565880,0.483179
4.924697,4.953232,623.508041,-10.194687,-2.565880,0.447788
5.368014,5.235883,623.437229,-10.194687,-2.565880,0.399181
5.081623,5.784046,623.451986,-10.194687,-2.565880,0.268460
5.255586,5.651233,624.555360,-10.399373,-2.577794,0.329903
5.741864,5.502423,625.039451,-10.493981,-2.485869,0.440285
4.949560,5.640979,625.600034,-10.604060,-2.589709,0.334170
4.951308,5.383171,623.977115,-10.697513,-2.476484,0.479892
5.228232,4.960499,622.940659,-10.901045,-2.467098,0.364145
4.708707,4.685805,622.433577,-10.996773,-2.558391,0.364205
4.696800,4.840874,621.858819,-11.294913,-2.457080,0.475131
4.822186,4.309795,621.302292,-11.593053,-2.355770,0.579689
4.859306,3.929834,620.244467,-11.796585,-2.346384,0.602212
4.195337,3.364481,620.259875,-12.204804,-2.348914,0.566479
4.772488,3.525362,620.256967,-12.395140,-2.348281,0.871897
4.417180,3.097318,621.351718,-12.802239,-2.167592,0.577322
4.192583,2.735399,620.797574,-13.100379,-2.066281,0.741446
